-3.667593749999999986e+00,-4.264546874999999737e+00,-3.746624999999999872e+00
0.000000000000000000e+00,-4.262328124999999801e+00,-3.749171875000000043e+00
0.000000000000000000e+00,-4.259968750000000526e+00,-3.749125000000000263e+00
0.000000000000000000e+00,-4.260843750000000263e+00,-3.753828125000000071e+00
-3.654984375000000174e+00,-4.259171874999999829e+00,-3.754796875000000256e+00
-3.652406249999999854e+00,-4.257749999999999702e+00,-3.754703125000000252e+00
-3.649109375000000099e+00,-4.257578125000000213e+00,-3.757234374999999904e+00
-3.645218750000000174e+00,-4.255234374999999680e+00,-3.755859375000000000e+00
0.000000000000000000e+00,-4.252546875000000171e+00,-3.753140624999999897e+00
-3.640000000000000124e+00,-4.252671874999999879e+00,-3.757375000000000131e+00
-3.636031250000000270e+00,-4.251531250000000206e+00,-3.757953125000000227e+00
0.000000000000000000e+00,-4.249718750000000433e+00,-3.760062500000000085e+00
0.000000000000000000e+00,-4.248890625000000476e+00,-3.758468750000000025e+00
-3.628718749999999993e+00,-4.248140625000000448e+00,-3.758843750000000039e+00
-3.626234375000000121e+00,-4.245984374999999922e+00,-3.759546875000000288e+00
0.000000000000000000e+00,-4.244546875000000163e+00,-3.759593750000000068e+00
-3.625046875000000224e+00,-4.243531250000000199e+00,-3.759125000000000050e+00
-3.622343750000000195e+00,-4.245656249999999687e+00,-3.761562500000000142e+00
-3.621328125000000231e+00,-4.243265625000000263e+00,-3.759203124999999979e+00
-3.620000000000000107e+00,-4.242343749999999858e+00,-3.759515625000000139e+00
0.000000000000000000e+00,-4.242453124999999936e+00,-3.758390625000000096e+00
-3.621640624999999947e+00,-4.243343750000000192e+00,-3.759796875000000149e+00
-3.620468750000000124e+00,-4.244265624999999709e+00,-3.759609375000000142e+00
0.000000000000000000e+00,-4.243437499999999751e+00,-3.759609375000000142e+00
-3.624000000000000110e+00,-4.243671875000000426e+00,-3.758375000000000021e+00
-3.624578125000000206e+00,-4.246796875000000249e+00,-3.761421874999999915e+00
-3.626515625000000131e+00,-4.245515625000000348e+00,-3.759687500000000071e+00
-3.628828125000000071e+00,-4.246015625000000071e+00,-3.759984375000000156e+00
0.000000000000000000e+00,-4.246937500000000476e+00,-3.759968750000000082e+00
0.000000000000000000e+00,-4.247031250000000036e+00,-3.759906250000000227e+00
-3.637999999999999901e+00,-4.249593749999999837e+00,-3.760921875000000192e+00
-3.640249999999999986e+00,-4.250781250000000178e+00,-3.756265625000000163e+00
0.000000000000000000e+00,-4.251703124999999694e+00,-3.753703124999999918e+00
0.000000000000000000e+00,-4.252546875000000171e+00,-3.753187500000000121e+00
0.000000000000000000e+00,-4.254750000000000476e+00,-3.751421875000000128e+00
0.000000000000000000e+00,-4.255484374999999986e+00,-3.750156249999999858e+00
-3.655421875000000043e+00,-4.257953125000000227e+00,-3.750578125000000096e+00
-3.659406249999999972e+00,-4.258578124999999659e+00,-3.749921875000000071e+00
-3.663250000000000117e+00,-4.260468750000000249e+00,-3.749796874999999918e+00
-3.666687500000000099e+00,-4.260812500000000114e+00,-3.749046874999999890e+00
0.000000000000000000e+00,-4.261265625000000057e+00,-3.748890625000000032e+00
0.000000000000000000e+00,-4.263781250000000078e+00,-3.749453125000000053e+00
0.000000000000000000e+00,-4.263765625000000448e+00,-3.747531250000000203e+00
0.000000000000000000e+00,-4.264734374999999744e+00,-3.748265625000000156e+00
0.000000000000000000e+00,-4.264843749999999822e+00,-3.747265625000000266e+00
0.000000000000000000e+00,-4.266093750000000462e+00,-3.745562500000000128e+00
-3.691062500000000135e+00,-4.266937500000000050e+00,-3.742859375000000099e+00
-3.693500000000000227e+00,-4.268781249999999972e+00,-3.740984375000000028e+00
0.000000000000000000e+00,-4.269609374999999929e+00,-3.739562499999999901e+00
-3.698343750000000263e+00,-4.268968749999999979e+00,-3.740765624999999872e+00
-3.700484375000000270e+00,-4.269968750000000313e+00,-3.740750000000000242e+00
0.000000000000000000e+00,-4.269468749999999702e+00,-3.739203124999999961e+00
-3.703796875000000099e+00,-4.270234375000000249e+00,-3.738203125000000071e+00
-3.705390625000000160e+00,-4.270812499999999901e+00,-3.738812499999999872e+00
-3.706671875000000060e+00,-4.270609375000000263e+00,-3.740140624999999996e+00
-3.707281249999999861e+00,-4.269921875000000533e+00,-3.740250000000000075e+00
-3.708515624999999982e+00,-4.269250000000000433e+00,-3.739265625000000259e+00
-3.708640625000000135e+00,-4.268281250000000249e+00,-3.739687500000000053e+00
0.000000000000000000e+00,-4.267187500000000355e+00,-3.740046874999999993e+00
0.000000000000000000e+00,-4.266984374999999829e+00,-3.742281250000000004e+00
-3.708468750000000203e+00,-4.266906249999999901e+00,-3.742171874999999925e+00
-3.705796874999999879e+00,-4.266703125000000263e+00,-3.744468750000000234e+00
-3.704968749999999922e+00,-4.265062499999999979e+00,-3.745140624999999890e+00
-3.703687500000000021e+00,-4.263921875000000306e+00,-3.746531249999999869e+00
-3.702203125000000039e+00,-4.262640625000000405e+00,-3.749968750000000295e+00
-3.699500000000000011e+00,-4.261593750000000291e+00,-3.751937499999999925e+00
-3.697750000000000092e+00,-4.258921875000000412e+00,-3.751281249999999901e+00
-3.694171874999999883e+00,-4.258874999999999744e+00,-3.752984375000000039e+00
0.000000000000000000e+00,-4.257046875000000341e+00,-3.755765624999999996e+00
-3.688312499999999883e+00,-4.256843749999999815e+00,-3.757312500000000277e+00
-3.684046874999999943e+00,-4.256562500000000249e+00,-3.757609374999999918e+00
-3.680671875000000259e+00,-4.254046875000000227e+00,-3.755625000000000213e+00
-3.676781249999999890e+00,-4.251796875000000142e+00,-3.757906250000000004e+00
0.000000000000000000e+00,-4.250171875000000377e+00,-3.756593749999999954e+00
-3.669812499999999922e+00,-4.248375000000000234e+00,-3.756390624999999872e+00
-3.665234375000000266e+00,-4.249187499999999673e+00,-3.760218749999999943e+00
-3.662468749999999940e+00,-4.247281250000000341e+00,-3.758468750000000025e+00
-3.659546875000000199e+00,-4.246500000000000163e+00,-3.757656250000000142e+00
0.000000000000000000e+00,-4.245187500000000114e+00,-3.756750000000000256e+00
-3.654968750000000099e+00,-4.243703124999999687e+00,-3.755749999999999922e+00
-3.653281250000000036e+00,-4.243859375000000433e+00,-3.755468749999999911e+00
-3.649453124999999964e+00,-4.243718750000000206e+00,-3.752874999999999961e+00
-3.646968750000000092e+00,-4.241359375000000043e+00,-3.750390625000000089e+00
0.000000000000000000e+00,-4.242046874999999773e+00,-3.750312500000000160e+00
-3.644812500000000011e+00,-4.243500000000000050e+00,-3.749500000000000277e+00
-3.642218750000000060e+00,-4.243781250000000504e+00,-3.747234375000000117e+00
0.000000000000000000e+00,-4.242546875000000384e+00,-3.745875000000000288e+00
0.000000000000000000e+00,-4.242578124999999645e+00,-3.745359375000000046e+00
-3.640328124999999915e+00,-4.242781250000000171e+00,-3.742718749999999872e+00
-3.639078125000000163e+00,-4.242906249999999879e+00,-3.745421874999999901e+00
-3.639421875000000028e+00,-4.241593749999999829e+00,-3.744828125000000174e+00
-3.640093750000000128e+00,-4.241687500000000277e+00,-3.744499999999999940e+00
0.000000000000000000e+00,-4.242281250000000448e+00,-3.745359375000000046e+00
-3.643187500000000245e+00,-4.243031250000000476e+00,-3.747843749999999918e+00
-3.643562500000000259e+00,-4.244374999999999787e+00,-3.750296875000000085e+00
0.000000000000000000e+00,-4.242984374999999808e+00,-3.751015624999999964e+00
-3.646749999999999936e+00,-4.242718749999999872e+00,-3.748609375000000021e+00
-3.646265625000000288e+00,-4.245468749999999680e+00,-3.752031249999999929e+00
0.000000000000000000e+00,-4.243953124999999993e+00,-3.753546875000000060e+00
0.000000000000000000e+00,-4.244046875000000441e+00,-3.750734374999999954e+00
0.000000000000000000e+00,-4.245671875000000206e+00,-3.751359375000000274e+00
0.000000000000000000e+00,-4.246031249999999702e+00,-3.751531250000000206e+00
0.000000000000000000e+00,-4.247031250000000036e+00,-3.753296875000000199e+00
0.000000000000000000e+00,-4.247125000000000483e+00,-3.753062499999999968e+00
0.000000000000000000e+00,-4.247828124999999844e+00,-3.751156250000000192e+00
0.000000000000000000e+00,-4.248468749999999794e+00,-3.750125000000000153e+00
0.000000000000000000e+00,-4.248140625000000448e+00,-3.749531249999999982e+00
0.000000000000000000e+00,-4.249718750000000433e+00,-3.747140625000000114e+00
-3.662656249999999947e+00,-4.250359375000000384e+00,-3.746953125000000107e+00
-3.662609375000000167e+00,-4.252125000000000377e+00,-3.750812499999999883e+00
-3.663187500000000263e+00,-4.252203125000000306e+00,-3.749906249999999996e+00
-3.663984375000000071e+00,-4.252875000000000405e+00,-3.747562499999999908e+00
0.000000000000000000e+00,-4.252937499999999815e+00,-3.748296874999999861e+00
-3.667734375000000213e+00,-4.254671874999999659e+00,-3.748671874999999876e+00
-3.668109375000000227e+00,-4.254656250000000028e+00,-3.748828125000000178e+00
0.000000000000000000e+00,-4.254890624999999815e+00,-3.749578125000000206e+00
0.000000000000000000e+00,-4.254421875000000242e+00,-3.750218750000000156e+00
0.000000000000000000e+00,-4.256140625000000455e+00,-3.754046875000000227e+00
0.000000000000000000e+00,-4.256796875000000036e+00,-3.755171875000000270e+00
0.000000000000000000e+00,-4.257203125000000199e+00,-3.755531250000000210e+00
0.000000000000000000e+00,-4.257046875000000341e+00,-3.755484374999999986e+00
0.000000000000000000e+00,-4.256968750000000412e+00,-3.757187500000000124e+00
0.000000000000000000e+00,-4.256046875000000007e+00,-3.756343750000000092e+00
0.000000000000000000e+00,-4.256640625000000178e+00,-3.755328125000000128e+00
0.000000000000000000e+00,-4.256687499999999957e+00,-3.755281249999999904e+00
0.000000000000000000e+00,-4.256812499999999666e+00,-3.757312500000000277e+00
-3.669328125000000274e+00,-4.256562500000000249e+00,-3.755203124999999975e+00
-3.668750000000000178e+00,-4.255250000000000199e+00,-3.754343749999999869e+00
-3.667718750000000139e+00,-4.255796874999999702e+00,-3.754703125000000252e+00
-3.665515625000000277e+00,-4.255765625000000441e+00,-3.753437499999999982e+00
0.000000000000000000e+00,-4.254078125000000377e+00,-3.749796874999999918e+00
-3.663874999999999993e+00,-4.254640625000000398e+00,-3.747468749999999904e+00
-3.662734374999999876e+00,-4.254921874999999964e+00,-3.748937500000000256e+00
-3.660953125000000252e+00,-4.255578125000000433e+00,-3.747328125000000121e+00
-3.660234374999999929e+00,-4.254249999999999865e+00,-3.748609375000000021e+00
0.000000000000000000e+00,-4.253124999999999822e+00,-3.749500000000000277e+00
0.000000000000000000e+00,-4.253499999999999837e+00,-3.749328124999999901e+00
0.000000000000000000e+00,-4.253859375000000220e+00,-3.751812500000000217e+00
-3.658515625000000160e+00,-4.252374999999999794e+00,-3.748656250000000245e+00
-3.657093750000000032e+00,-4.253062500000000412e+00,-3.751718750000000213e+00
-3.656109375000000217e+00,-4.252578125000000320e+00,-3.753234374999999901e+00
-3.655203124999999886e+00,-4.252515625000000021e+00,-3.751718750000000213e+00
-3.653984375000000284e+00,-4.250718749999999879e+00,-3.752734375000000178e+00
-3.655234375000000036e+00,-4.249781249999999844e+00,-3.753875000000000295e+00
0.000000000000000000e+00,-4.249953125000000220e+00,-3.752156250000000082e+00
-3.656265625000000075e+00,-4.251312500000000050e+00,-3.753421874999999908e+00
-3.656562500000000160e+00,-4.250828124999999957e+00,-3.753687500000000288e+00
0.000000000000000000e+00,-4.252421875000000462e+00,-3.752062500000000078e+00
-3.656453125000000082e+00,-4.250250000000000306e+00,-3.747937499999999922e+00
-3.655499999999999972e+00,-4.252687500000000398e+00,-3.751250000000000195e+00
0.000000000000000000e+00,-4.251671875000000433e+00,-3.750421875000000238e+00
0.000000000000000000e+00,-4.249312500000000270e+00,-3.745406250000000270e+00
0.000000000000000000e+00,-4.254218749999999716e+00,-3.747734375000000284e+00
0.000000000000000000e+00,-4.253156249999999972e+00,-3.745375000000000121e+00
0.000000000000000000e+00,-4.253124999999999822e+00,-3.743546875000000274e+00
0.000000000000000000e+00,-4.253781250000000291e+00,-3.744718750000000096e+00
0.000000000000000000e+00,-4.254359374999999943e+00,-3.744156250000000075e+00
-3.666125000000000078e+00,-4.255296874999999979e+00,-3.745296875000000192e+00
-3.667265625000000195e+00,-4.256703125000000476e+00,-3.744859374999999879e+00
-3.667234375000000046e+00,-4.256812499999999666e+00,-3.743234375000000114e+00
-3.667859374999999922e+00,-4.256484375000000320e+00,-3.742953125000000103e+00
0.000000000000000000e+00,-4.256546874999999730e+00,-3.741203125000000185e+00
0.000000000000000000e+00,-4.258515625000000249e+00,-3.743015624999999957e+00
0.000000000000000000e+00,-4.259390624999999986e+00,-3.743531250000000199e+00
-3.675250000000000128e+00,-4.259515624999999694e+00,-3.747234375000000117e+00
-3.676187500000000163e+00,-4.260187499999999794e+00,-3.747687500000000060e+00
0.000000000000000000e+00,-4.260796875000000483e+00,-3.749750000000000139e+00
0.000000000000000000e+00,-4.260234375000000462e+00,-3.749624999999999986e+00
0.000000000000000000e+00,-4.261156249999999979e+00,-3.751078125000000263e+00
0.000000000000000000e+00,-4.261390624999999766e+00,-3.754656250000000028e+00
0.000000000000000000e+00,-4.260765625000000334e+00,-3.753390625000000203e+00
-3.680953125000000270e+00,-4.260734375000000185e+00,-3.754750000000000032e+00
-3.680734375000000114e+00,-4.261156249999999979e+00,-3.756937500000000263e+00
0.000000000000000000e+00,-4.260406249999999950e+00,-3.756562500000000249e+00
-3.680937500000000195e+00,-4.261750000000000149e+00,-3.753703124999999918e+00
-3.679953124999999936e+00,-4.262234375000000242e+00,-3.754093750000000007e+00
-3.681093750000000053e+00,-4.262062499999999865e+00,-3.756453125000000171e+00
-3.680359375000000099e+00,-4.262609375000000256e+00,-3.755109374999999972e+00
0.000000000000000000e+00,-4.261124999999999829e+00,-3.754265624999999940e+00
0.000000000000000000e+00,-4.262921874999999972e+00,-3.757375000000000131e+00
0.000000000000000000e+00,-4.263234374999999687e+00,-3.761031250000000270e+00
0.000000000000000000e+00,-4.262531250000000327e+00,-3.758109375000000085e+00
0.000000000000000000e+00,-4.263140625000000128e+00,-3.757406250000000281e+00
0.000000000000000000e+00,-4.263359375000000284e+00,-3.757187500000000124e+00
-3.683187500000000281e+00,-4.264093749999999794e+00,-3.758750000000000036e+00
-3.681406250000000213e+00,-4.265281250000000135e+00,-3.758593750000000178e+00
0.000000000000000000e+00,-4.264187500000000242e+00,-3.756140625000000011e+00
0.000000000000000000e+00,-4.263437500000000213e+00,-3.756203124999999865e+00
-3.681734375000000004e+00,-4.265078125000000497e+00,-3.759046875000000121e+00
-3.680328124999999950e+00,-4.265296874999999766e+00,-3.757875000000000298e+00
0.000000000000000000e+00,-4.264781250000000412e+00,-3.756281250000000238e+00
-3.678703125000000185e+00,-4.263859375000000007e+00,-3.753359375000000053e+00
-3.677687500000000220e+00,-4.265031249999999829e+00,-3.754062499999999858e+00
-3.674796875000000185e+00,-4.265328124999999915e+00,-3.754265624999999940e+00
-3.673125000000000195e+00,-4.263140625000000128e+00,-3.748937500000000256e+00
0.000000000000000000e+00,-4.262078125000000384e+00,-3.749125000000000263e+00
0.000000000000000000e+00,-4.262375000000000469e+00,-3.749375000000000124e+00
0.000000000000000000e+00,-4.262796875000000263e+00,-3.747374999999999901e+00
0.000000000000000000e+00,-4.261265625000000057e+00,-3.746812499999999879e+00
0.000000000000000000e+00,-4.260437500000000099e+00,-3.744734375000000171e+00
0.000000000000000000e+00,-4.259546874999999844e+00,-3.744218749999999929e+00
-3.661093750000000036e+00,-4.259171874999999829e+00,-3.746984375000000256e+00
-3.661140625000000259e+00,-4.257359375000000057e+00,-3.745375000000000121e+00
0.000000000000000000e+00,-4.256375000000000242e+00,-3.746406250000000160e+00
-3.660531250000000014e+00,-4.254890624999999815e+00,-3.743687500000000057e+00
-3.660000000000000142e+00,-4.254812499999999886e+00,-3.746187500000000004e+00
-3.659156250000000110e+00,-4.253937500000000149e+00,-3.746437499999999865e+00
-3.657546874999999975e+00,-4.253218750000000270e+00,-3.745390625000000195e+00
-3.657187500000000036e+00,-4.252421875000000462e+00,-3.747234375000000117e+00
-3.654453124999999858e+00,-4.252374999999999794e+00,-3.748156250000000078e+00
